time,uninfected,infected_Gv,infected_exo_Vp,infected_endo_Vp,infected_Gv_Vp,infected_endo_Vp_Gv,infected_endo_exo_Vp,infected_Gv_endo_exo_Vp,cells,viruses,virophages
1,1026,0,0,0,0,0,0,0,1026,512,2048
2,1027,0,0,0,0,0,0,0,1027,512,2048
3,1027,0,0,0,0,0,0,0,1027,512,2048
4,1027,0,0,0,0,0,0,0,1027,512,2048
5,1027,0,0,0,0,0,0,0,1027,512,2048
6,1028,0,0,0,0,0,0,0,1028,512,2048
7,1028,0,0,0,0,0,0,0,1028,512,2048
8,1029,0,0,0,0,0,0,0,1029,512,2048
9,1029,0,0,0,0,0,0,0,1029,512,2048
10,1030,0,0,0,0,0,0,0,1030,512,2048
11,1030,0,0,0,0,0,0,0,1030,512,2048
12,1030,0,0,0,0,0,0,0,1030,512,2048
13,1030,0,0,0,0,0,0,0,1030,512,2048
14,1030,0,0,0,0,0,0,0,1030,512,2048
15,1032,0,0,0,0,0,0,0,1032,512,2048
16,1032,0,0,0,0,0,0,0,1032,512,2048
17,1032,0,1,0,0,0,0,0,1033,512,2047
18,1032,0,0,1,0,0,0,0,1033,512,2047
19,1032,0,0,1,0,0,0,0,1033,512,2047
20,1032,0,0,1,0,0,0,0,1033,512,2047
21,1032,0,0,1,0,0,0,0,1033,512,2047
22,1032,0,0,1,0,0,0,0,1033,512,2047
23,1032,0,0,1,0,0,0,0,1033,512,2047
24,1032,0,0,1,0,0,0,0,1033,512,2047
25,1032,0,0,1,0,0,0,0,1033,512,2047
26,1032,0,0,1,0,0,0,0,1033,512,2047
27,1032,0,0,1,0,0,0,0,1033,512,2047
28,1032,0,0,1,0,0,0,0,1033,512,2047
29,1033,0,0,1,0,0,0,0,1034,512,2047
30,1033,0,0,1,0,0,0,0,1034,512,2047
31,1034,0,0,1,0,0,0,0,1035,512,2047
32,1034,0,0,1,0,0,0,0,1035,512,2047
33,1035,0,0,1,0,0,0,0,1036,512,2047
34,1035,0,0,1,0,0,0,0,1036,512,2047
35,1035,0,0,1,0,0,0,0,1036,512,2047
36,1036,0,0,1,0,0,0,0,1037,512,2047
37,1036,0,0,1,0,0,0,0,1037,512,2047
38,1035,0,1,1,0,0,0,0,1037,512,2046
39,1035,0,1,1,0,0,0,0,1037,512,2046
40,1035,0,1,1,0,0,0,0,1037,512,2046
41,1036,0,0,2,0,0,0,0,1038,512,2046
42,1036,0,0,2,0,0,0,0,1038,512,2046
43,1036,0,0,2,0,0,0,0,1038,512,2046
44,1037,0,0,2,0,0,0,0,1039,512,2046
45,1037,0,0,2,0,0,0,0,1039,512,2046
46,1038,0,0,2,0,0,0,0,1040,512,2046
47,1038,0,0,2,0,0,0,0,1040,512,2046
48,1039,0,0,2,0,0,0,0,1041,512,2046
49,1040,0,0,2,0,0,0,0,1042,512,2046
50,1040,0,0,2,0,0,0,0,1042,512,2046
51,1040,0,0,2,0,0,0,0,1042,512,2046
52,1040,0,0,2,0,0,0,0,1042,512,2046
53,1040,0,0,2,0,0,0,0,1042,512,2046
54,1040,0,0,2,0,0,0,0,1042,512,2046
55,1041,0,0,2,0,0,0,0,1043,512,2046
56,1041,0,0,2,0,0,0,0,1043,512,2046
57,1040,0,1,2,0,0,0,0,1043,512,2045
58,1040,0,1,2,0,0,0,0,1043,512,2045
59,1041,0,1,2,0,0,0,0,1044,512,2045
60,1041,0,1,2,0,0,0,0,1044,512,2045
61,1042,0,1,2,0,0,0,0,1045,512,2045
62,1042,0,1,2,0,0,0,0,1045,512,2045
63,1042,0,1,2,0,0,0,0,1045,512,2045
64,1042,0,1,2,0,0,0,0,1045,512,2045
