1e-07,5.7224e-05,1
5e-08,5.7224e-05,1
1e-08,5.7224e-05,1
5e-09,5.7224e-05,1
1e-09,5.7224e-05,1
5e-10,5.7224e-05,1
1e-10,5.7224e-05,1
5e-11,5.7224e-05,1
1e-11,5.7224e-05,1
5e-12,5.7224e-05,1
1e-12,5.7224e-05,1
5e-13,5.7224e-05,1
1e-13,5.7224e-05,1
5e-14,5.7224e-05,1
1e-14,5.7224e-05,1
5e-15,5.7224e-05,1
1e-15,5.7224e-05,1
5e-16,5.7224e-05,1
1e-16,5.7224e-05,1
0.0001,6.4281e-05,2
5e-05,6.4281e-05,2
1e-05,6.4281e-05,2
5e-06,6.4281e-05,2
1e-06,6.4281e-05,2
5e-07,6.4281e-05,2
1e-07,6.4281e-05,1
5e-08,6.4281e-05,1
1e-08,6.4281e-05,1
5e-09,6.4281e-05,1
1e-09,6.4281e-05,1
5e-10,6.4281e-05,1
1e-10,6.4281e-05,1
5e-11,6.4281e-05,1
1e-11,6.4281e-05,1
5e-12,6.4281e-05,1
1e-12,6.4281e-05,1
5e-13,6.4281e-05,1
1e-13,6.4281e-05,1
5e-14,6.4281e-05,1
1e-14,6.4281e-05,1
5e-15,6.4281e-05,1
1e-15,6.4281e-05,1
5e-16,6.4281e-05,1
1e-16,6.4281e-05,1
0.0001,7.2208e-05,2
5e-05,7.2208e-05,2
1e-05,7.2208e-05,2
5e-06,7.2208e-05,2
1e-06,7.2208e-05,2
5e-07,7.2208e-05,2
1e-07,7.2208e-05,1
5e-08,7.2208e-05,1
1e-08,7.2208e-05,1
5e-09,7.2208e-05,1
1e-09,7.2208e-05,1
5e-10,7.2208e-05,1
1e-10,7.2208e-05,1
5e-11,7.2208e-05,1
1e-11,7.2208e-05,1
5e-12,7.2208e-05,1
1e-12,7.2208e-05,1
5e-13,7.2208e-05,1
1e-13,7.2208e-05,1
5e-14,7.2208e-05,1
1e-14,7.2208e-05,1
5e-15,7.2208e-05,1
1e-15,7.2208e-05,1
5e-16,7.2208e-05,1
1e-16,7.2208e-05,1
0.0001,8.1113e-05,2
5e-05,8.1113e-05,2
1e-05,8.1113e-05,2
5e-06,8.1113e-05,2
1e-06,8.1113e-05,2
5e-07,8.1113e-05,2
1e-07,8.1113e-05,1
5e-08,8.1113e-05,1
1e-08,8.1113e-05,1
5e-09,8.1113e-05,1
1e-09,8.1113e-05,1
5e-10,8.1113e-05,1
1e-10,8.1113e-05,1
5e-11,8.1113e-05,1
1e-11,8.1113e-05,1
5e-12,8.1113e-05,1
1e-12,8.1113e-05,1
5e-13,8.1113e-05,1
1e-13,8.1113e-05,1
5e-14,8.1113e-05,1
1e-14,8.1113e-05,1
5e-15,8.1113e-05,1
1e-15,8.1113e-05,1
5e-16,8.1113e-05,1
1e-16,8.1113e-05,1
0.0001,9.1116e-05,2
5e-05,9.1116e-05,2
1e-05,9.1116e-05,2
5e-06,9.1116e-05,2
1e-06,9.1116e-05,2
5e-07,9.1116e-05,2
1e-07,9.1116e-05,1
5e-08,9.1116e-05,1
1e-08,9.1116e-05,1
5e-09,9.1116e-05,1
1e-09,9.1116e-05,1
5e-10,9.1116e-05,1
1e-10,9.1116e-05,1
5e-11,9.1116e-05,1
1e-11,9.1116e-05,1
5e-12,9.1116e-05,1
1e-12,9.1116e-05,1
5e-13,9.1116e-05,1
1e-13,9.1116e-05,1
5e-14,9.1116e-05,1
1e-14,9.1116e-05,1
5e-15,9.1116e-05,1
1e-15,9.1116e-05,1
5e-16,9.1116e-05,1
1e-16,9.1116e-05,1
0.0001,0.00010235,2
5e-05,0.00010235,2
1e-05,0.00010235,2
5e-06,0.00010235,2
1e-06,0.00010235,2
5e-07,0.00010235,2
1e-07,0.00010235,1
5e-08,0.00010235,1
1e-08,0.00010235,1
5e-09,0.00010235,1
1e-09,0.00010235,1
5e-10,0.00010235,1
1e-10,0.00010235,1
5e-11,0.00010235,1
1e-11,0.00010235,1
5e-12,0.00010235,1
1e-12,0.00010235,1
5e-13,0.00010235,1
1e-13,0.00010235,1
5e-14,0.00010235,1
1e-14,0.00010235,1
5e-15,0.00010235,1
1e-15,0.00010235,1
5e-16,0.00010235,1
1e-16,0.00010235,1
0.0001,0.00011498,2
5e-05,0.00011498,2
1e-05,0.00011498,2
5e-06,0.00011498,2
1e-06,0.00011498,2
5e-07,0.00011498,2
1e-07,0.00011498,1
5e-08,0.00011498,1
1e-08,0.00011498,1
5e-09,0.00011498,1
1e-09,0.00011498,1
5e-10,0.00011498,1
1e-10,0.00011498,1
5e-11,0.00011498,1
1e-11,0.00011498,1
5e-12,0.00011498,1
1e-12,0.00011498,1
5e-13,0.00011498,1
1e-13,0.00011498,1
5e-14,0.00011498,1
1e-14,0.00011498,1
5e-15,0.00011498,1
1e-15,0.00011498,1
5e-16,0.00011498,1
1e-16,0.00011498,1
0.0001,0.00012915,2
5e-05,0.00012915,2
1e-05,0.00012915,2
5e-06,0.00012915,2
1e-06,0.00012915,2
5e-07,0.00012915,2
1e-07,0.00012915,1
5e-08,0.00012915,1
1e-08,0.00012915,1
5e-09,0.00012915,1
1e-09,0.00012915,1
5e-10,0.00012915,1
1e-10,0.00012915,1
5e-11,0.00012915,1
1e-11,0.00012915,1
5e-12,0.00012915,1
1e-12,0.00012915,1
5e-13,0.00012915,1
1e-13,0.00012915,1
5e-14,0.00012915,1
1e-14,0.00012915,1
5e-15,0.00012915,1
1e-15,0.00012915,1
5e-16,0.00012915,1
1e-16,0.00012915,1
0.0001,0.00014508,2
5e-05,0.00014508,2
1e-05,0.00014508,2
5e-06,0.00014508,2
1e-06,0.00014508,2
5e-07,0.00014508,2
1e-07,0.00014508,1
5e-08,0.00014508,1
1e-08,0.00014508,1
5e-09,0.00014508,1
1e-09,0.00014508,1
5e-10,0.00014508,1
1e-10,0.00014508,1
5e-11,0.00014508,1
1e-11,0.00014508,1
5e-12,0.00014508,1
1e-12,0.00014508,1
5e-13,0.00014508,1
1e-13,0.00014508,1
5e-14,0.00014508,1
1e-14,0.00014508,1
5e-15,0.00014508,1
1e-15,0.00014508,1
5e-16,0.00014508,1
1e-16,0.00014508,1
0.0001,0.00016298,2
5e-05,0.00016298,2
1e-05,0.00016298,2
5e-06,0.00016298,2
1e-06,0.00016298,2
5e-07,0.00016298,2
1e-07,0.00016298,1
5e-08,0.00016298,1
1e-08,0.00016298,1
5e-09,0.00016298,1
1e-09,0.00016298,1
5e-10,0.00016298,1
1e-10,0.00016298,1
5e-11,0.00016298,1
1e-11,0.00016298,1
5e-12,0.00016298,1
1e-12,0.00016298,1
5e-13,0.00016298,1
1e-13,0.00016298,1
5e-14,0.00016298,1
1e-14,0.00016298,1
5e-15,0.00016298,1
1e-15,0.00016298,1
5e-16,0.00016298,1
1e-16,0.00016298,1
0.0001,0.00018307,2
5e-05,0.00018307,2
1e-05,0.00018307,2
5e-06,0.00018307,2
1e-06,0.00018307,2
5e-07,0.00018307,2
1e-07,0.00018307,1
5e-08,0.00018307,1
1e-08,0.00018307,1
5e-09,0.00018307,1
1e-09,0.00018307,1
5e-10,0.00018307,1
1e-10,0.00018307,1
5e-11,0.00018307,1
1e-11,0.00018307,1
5e-12,0.00018307,1
1e-12,0.00018307,1
5e-13,0.00018307,1
1e-13,0.00018307,1
5e-14,0.00018307,1
1e-14,0.00018307,1
5e-15,0.00018307,1
1e-15,0.00018307,1
5e-16,0.00018307,1
1e-16,0.00018307,1
0.0001,0.00020565,2
5e-05,0.00020565,2
1e-05,0.00020565,2
5e-06,0.00020565,2
1e-06,0.00020565,2
5e-07,0.00020565,2
1e-07,0.00020565,1
5e-08,0.00020565,1
1e-08,0.00020565,1
5e-09,0.00020565,1
1e-09,0.00020565,1
5e-10,0.00020565,1
1e-10,0.00020565,1
5e-11,0.00020565,1
1e-11,0.00020565,1
5e-12,0.00020565,1
1e-12,0.00020565,1
5e-13,0.00020565,1
1e-13,0.00020565,1
5e-14,0.00020565,1
1e-14,0.00020565,1
5e-15,0.00020565,1
1e-15,0.00020565,1
5e-16,0.00020565,1
1e-16,0.00020565,1
0.0001,0.00023101,2
5e-05,0.00023101,2
1e-05,0.00023101,2
5e-06,0.00023101,2
1e-06,0.00023101,2
5e-07,0.00023101,2
1e-07,0.00023101,1
5e-08,0.00023101,1
1e-08,0.00023101,1
5e-09,0.00023101,1
1e-09,0.00023101,1
5e-10,0.00023101,1
1e-10,0.00023101,1
5e-11,0.00023101,1
1e-11,0.00023101,1
5e-12,0.00023101,1
1e-12,0.00023101,1
5e-13,0.00023101,1
1e-13,0.00023101,1
5e-14,0.00023101,1
1e-14,0.00023101,1
5e-15,0.00023101,1
1e-15,0.00023101,1
5e-16,0.00023101,1
1e-16,0.00023101,1
0.0001,0.0002595,2
5e-05,0.0002595,2
1e-05,0.0002595,2
5e-06,0.0002595,2
1e-06,0.0002595,2
5e-07,0.0002595,2
1e-07,0.0002595,1
5e-08,0.0002595,1
1e-08,0.0002595,1
5e-09,0.0002595,1
1e-09,0.0002595,1
5e-10,0.0002595,1
1e-10,0.0002595,1
5e-11,0.0002595,1
1e-11,0.0002595,1
5e-12,0.0002595,1
1e-12,0.0002595,1
5e-13,0.0002595,1
1e-13,0.0002595,1
5e-14,0.0002595,1
1e-14,0.0002595,1
5e-15,0.0002595,1
1e-15,0.0002595,1
5e-16,0.0002595,1
1e-16,0.0002595,1
0.0001,0.00029151,2
5e-05,0.00029151,2
1e-05,0.00029151,2
5e-06,0.00029151,2
1e-06,0.00029151,2
5e-07,0.00029151,2
1e-07,0.00029151,1
5e-08,0.00029151,1
1e-08,0.00029151,1
5e-09,0.00029151,1
1e-09,0.00029151,1
5e-10,0.00029151,1
1e-10,0.00029151,1
5e-11,0.00029151,1
1e-11,0.00029151,1
5e-12,0.00029151,1
1e-12,0.00029151,1
5e-13,0.00029151,1
1e-13,0.00029151,1
5e-14,0.00029151,1
1e-14,0.00029151,1
5e-15,0.00029151,1
1e-15,0.00029151,1
5e-16,0.00029151,1
1e-16,0.00029151,1
0.0001,0.00032745,2
5e-05,0.00032745,2
1e-05,0.00032745,2
5e-06,0.00032745,2
1e-06,0.00032745,2
5e-07,0.00032745,2
1e-07,0.00032745,1
5e-08,0.00032745,1
1e-08,0.00032745,1
5e-09,0.00032745,1
1e-09,0.00032745,1
5e-10,0.00032745,1
1e-10,0.00032745,1
5e-11,0.00032745,1
1e-11,0.00032745,1
5e-12,0.00032745,1
1e-12,0.00032745,1
5e-13,0.00032745,1
1e-13,0.00032745,1
5e-14,0.00032745,1
1e-14,0.00032745,1
5e-15,0.00032745,1
1e-15,0.00032745,1
5e-16,0.00032745,1
1e-16,0.00032745,1
0.0001,0.00036784,2
5e-05,0.00036784,2
1e-05,0.00036784,2
5e-06,0.00036784,2
1e-06,0.00036784,2
5e-07,0.00036784,2
1e-07,0.00036784,1
5e-08,0.00036784,1
1e-08,0.00036784,1
5e-09,0.00036784,1
1e-09,0.00036784,1
5e-10,0.00036784,1
1e-10,0.00036784,1
5e-11,0.00036784,1
1e-11,0.00036784,1
5e-12,0.00036784,1
1e-12,0.00036784,1
5e-13,0.00036784,1
1e-13,0.00036784,1
5e-14,0.00036784,1
1e-14,0.00036784,1
5e-15,0.00036784,1
1e-15,0.00036784,1
5e-16,0.00036784,1
1e-16,0.00036784,1
0.0001,0.0004132,2
5e-05,0.0004132,2
1e-05,0.0004132,2
5e-06,0.0004132,2
1e-06,0.0004132,2
5e-07,0.0004132,2
1e-07,0.0004132,1
5e-08,0.0004132,1
1e-08,0.0004132,1
5e-09,0.0004132,1
1e-09,0.0004132,1
5e-10,0.0004132,1
1e-10,0.0004132,1
5e-11,0.0004132,1
1e-11,0.0004132,1
5e-12,0.0004132,1
1e-12,0.0004132,1
5e-13,0.0004132,1
1e-13,0.0004132,1
5e-14,0.0004132,1
1e-14,0.0004132,1
5e-15,0.0004132,1
1e-15,0.0004132,1
5e-16,0.0004132,1
1e-16,0.0004132,1
0.0001,0.00046416,2
5e-05,0.00046416,2
1e-05,0.00046416,2
5e-06,0.00046416,2
1e-06,0.00046416,2
5e-07,0.00046416,2
1e-07,0.00046416,1
5e-08,0.00046416,1
1e-08,0.00046416,1
5e-09,0.00046416,1
1e-09,0.00046416,1
5e-10,0.00046416,1
1e-10,0.00046416,1
5e-11,0.00046416,1
1e-11,0.00046416,1
5e-12,0.00046416,1
1e-12,0.00046416,1
5e-13,0.00046416,1
1e-13,0.00046416,1
5e-14,0.00046416,1
1e-14,0.00046416,1
5e-15,0.00046416,1
1e-15,0.00046416,1
5e-16,0.00046416,1
1e-16,0.00046416,1
0.0001,0.0005214,2
5e-05,0.0005214,2
1e-05,0.0005214,2
5e-06,0.0005214,2
1e-06,0.0005214,2
5e-07,0.0005214,2
1e-07,0.0005214,1
5e-08,0.0005214,1
1e-08,0.0005214,1
5e-09,0.0005214,1
1e-09,0.0005214,1
5e-10,0.0005214,1
1e-10,0.0005214,1
5e-11,0.0005214,1
1e-11,0.0005214,1
5e-12,0.0005214,1
1e-12,0.0005214,1
5e-13,0.0005214,1
1e-13,0.0005214,1
5e-14,0.0005214,1
1e-14,0.0005214,1
5e-15,0.0005214,1
1e-15,0.0005214,1
5e-16,0.0005214,1
1e-16,0.0005214,1
0.0001,0.0005857,2
5e-05,0.0005857,2
1e-05,0.0005857,2
5e-06,0.0005857,2
1e-06,0.0005857,2
5e-07,0.0005857,2
1e-07,0.0005857,1
5e-08,0.0005857,1
1e-08,0.0005857,1
5e-09,0.0005857,1
1e-09,0.0005857,1
5e-10,0.0005857,1
1e-10,0.0005857,1
5e-11,0.0005857,1
1e-11,0.0005857,1
5e-12,0.0005857,1
1e-12,0.0005857,1
5e-13,0.0005857,1
1e-13,0.0005857,1
5e-14,0.0005857,1
1e-14,0.0005857,1
5e-15,0.0005857,1
1e-15,0.0005857,1
5e-16,0.0005857,1
1e-16,0.0005857,1
0.0001,0.00065793,2
5e-05,0.00065793,2
1e-05,0.00065793,2
5e-06,0.00065793,2
1e-06,0.00065793,2
5e-07,0.00065793,2
1e-07,0.00065793,1
5e-08,0.00065793,1
1e-08,0.00065793,1
5e-09,0.00065793,1
1e-09,0.00065793,1
5e-10,0.00065793,1
1e-10,0.00065793,1
5e-11,0.00065793,1
1e-11,0.00065793,1
5e-12,0.00065793,1
1e-12,0.00065793,1
5e-13,0.00065793,1
1e-13,0.00065793,1
5e-14,0.00065793,1
1e-14,0.00065793,1
5e-15,0.00065793,1
1e-15,0.00065793,1
5e-16,0.00065793,1
1e-16,0.00065793,1
0.0001,0.00073907,2
5e-05,0.00073907,2
1e-05,0.00073907,2
5e-06,0.00073907,2
1e-06,0.00073907,2
5e-07,0.00073907,2
1e-07,0.00073907,1
5e-08,0.00073907,1
1e-08,0.00073907,1
5e-09,0.00073907,1
1e-09,0.00073907,1
5e-10,0.00073907,1
1e-10,0.00073907,1
5e-11,0.00073907,1
1e-11,0.00073907,1
5e-12,0.00073907,1
1e-12,0.00073907,1
5e-13,0.00073907,1
1e-13,0.00073907,1
5e-14,0.00073907,1
1e-14,0.00073907,1
5e-15,0.00073907,1
1e-15,0.00073907,1
5e-16,0.00073907,1
1e-16,0.00073907,1
0.0001,0.00083022,2
5e-05,0.00083022,2
1e-05,0.00083022,2
5e-06,0.00083022,2
1e-06,0.00083022,2
5e-07,0.00083022,2
1e-07,0.00083022,1
5e-08,0.00083022,1
1e-08,0.00083022,1
5e-09,0.00083022,1
1e-09,0.00083022,1
5e-10,0.00083022,1
1e-10,0.00083022,1
5e-11,0.00083022,1
1e-11,0.00083022,1
5e-12,0.00083022,1
1e-12,0.00083022,1
5e-13,0.00083022,1
1e-13,0.00083022,1
5e-14,0.00083022,1
1e-14,0.00083022,1
5e-15,0.00083022,1
1e-15,0.00083022,1
5e-16,0.00083022,1
1e-16,0.00083022,1
0.0001,0.0009326,2
5e-05,0.0009326,2
1e-05,0.0009326,2
5e-06,0.0009326,2
1e-06,0.0009326,2
5e-07,0.0009326,2
1e-07,0.0009326,1
5e-08,0.0009326,1
1e-08,0.0009326,1
5e-09,0.0009326,1
1e-09,0.0009326,1
5e-10,0.0009326,1
1e-10,0.0009326,1
5e-11,0.0009326,1
1e-11,0.0009326,1
5e-12,0.0009326,1
1e-12,0.0009326,1
5e-13,0.0009326,1
1e-13,0.0009326,1
5e-14,0.0009326,1
1e-14,0.0009326,1
5e-15,0.0009326,1
1e-15,0.0009326,1
5e-16,0.0009326,1
1e-16,0.0009326,1
0.0001,0.0010476,2
5e-05,0.0010476,2
1e-05,0.0010476,2
5e-06,0.0010476,2
1e-06,0.0010476,2
5e-07,0.0010476,2
1e-07,0.0010476,1
5e-08,0.0010476,1
1e-08,0.0010476,1
5e-09,0.0010476,1
1e-09,0.0010476,1
