time,uninfected,infected_Gv,infected_exo_Vp,infected_endo_Vp,infected_Gv_Vp,infected_endo_Vp_Gv,infected_endo_exo_Vp,infected_Gv_endo_exo_Vp,cells,viruses,virophages
115,1019,0,1,4,0,0,0,0,1024,512,2042
116,1019,0,1,4,0,0,0,0,1024,512,2042
117,1019,0,1,4,0,0,0,0,1024,512,2042
118,1019,0,1,4,0,0,0,0,1024,512,2042
119,1019,0,1,4,0,0,0,0,1024,512,2042
120,1019,0,0,5,0,0,0,0,1024,512,2042
121,1019,0,0,5,0,0,0,0,1024,512,2042
122,1019,0,0,5,0,0,0,0,1024,512,2042
123,1018,0,1,5,0,0,0,0,1024,512,2041
124,1018,0,1,5,0,0,0,0,1024,512,2041
125,1018,0,1,5,0,0,0,0,1024,512,2040
126,1018,0,1,5,0,0,0,0,1024,512,2040
127,1018,0,1,5,0,0,0,0,1024,512,2040
128,1018,0,1,5,0,0,0,0,1024,512,2040
129,1018,0,0,6,0,0,0,0,1024,512,2040
130,1018,0,0,6,0,0,0,0,1024,512,2040
131,1018,0,0,6,0,0,0,0,1024,512,2040
132,1018,0,0,6,0,0,0,0,1024,512,2040
133,1018,0,0,6,0,0,0,0,1024,512,2040
134,1018,0,0,6,0,0,0,0,1024,512,2040
135,1018,0,0,6,0,0,0,0,1024,512,2040
136,1018,0,0,6,0,0,0,0,1024,512,2040
137,1018,0,0,6,0,0,0,0,1024,512,2040
138,1018,0,0,6,0,0,0,0,1024,512,2040
139,1018,0,0,6,0,0,0,0,1024,512,2040
140,1018,0,0,6,0,0,0,0,1024,512,2040
141,1018,0,0,6,0,0,0,0,1024,512,2040
142,1018,0,0,6,0,0,0,0,1024,512,2040
143,1018,0,0,6,0,0,0,0,1024,512,2040
144,1018,0,0,6,0,0,0,0,1024,512,2040
145,1018,0,0,6,0,0,0,0,1024,512,2039
146,1018,0,0,6,0,0,0,0,1024,512,2039
147,1018,0,0,6,0,0,0,0,1024,512,2039
148,1017,0,1,6,0,0,0,0,1024,512,2038
149,1017,0,1,6,0,0,0,0,1024,512,2038
150,1017,0,1,6,0,0,0,0,1024,512,2038
151,1017,0,1,6,0,0,0,0,1024,512,2038
152,1017,0,1,6,0,0,0,0,1024,512,2038
153,1017,0,1,6,0,0,0,0,1024,512,2038
154,1017,0,1,6,0,0,0,0,1024,512,2038
155,1017,0,1,6,0,0,0,0,1024,512,2038
156,1017,0,1,6,0,0,0,0,1024,512,2038
157,1017,0,1,6,0,0,0,0,1024,512,2038
158,1017,0,1,6,0,0,0,0,1024,512,2038
159,1017,0,1,6,0,0,0,0,1024,512,2038
160,1017,0,1,6,0,0,0,0,1024,512,2038
161,1017,0,1,6,0,0,0,0,1024,512,2038
162,1017,0,1,6,0,0,0,0,1024,512,2038
163,1017,0,1,6,0,0,0,0,1024,512,2038
164,1017,0,1,6,0,0,0,0,1024,512,2038
165,1017,0,1,6,0,0,0,0,1024,512,2038
166,1017,0,1,6,0,0,0,0,1024,512,2038
167,1017,0,1,6,0,0,0,0,1024,512,2038
168,1017,0,1,6,0,0,0,0,1024,512,2038
169,1017,0,1,6,0,0,0,0,1024,512,2038
170,1017,0,1,6,0,0,0,0,1024,512,2038
171,1017,0,1,6,0,0,0,0,1024,512,2038
172,1017,0,1,6,0,0,0,0,1024,512,2038
173,1017,0,1,6,0,0,0,0,1024,512,2038
174,1017,0,1,6,0,0,0,0,1024,512,2038
175,1017,0,1,6,0,0,0,0,1024,512,2038
176,1017,0,1,6,0,0,0,0,1024,512,2038
177,1017,0,1,6,0,0,0,0,1024,512,2038
178,1017,0,1,6,0,0,0,0,1024,512,2038
179,1017,0,1,6,0,0,0,0,1024,512,2038
180,1017,0,1,6,0,0,0,0,1024,512,2038
181,1017,0,1,6,0,0,0,0,1024,512,2038
182,1017,0,1,6,0,0,0,0,1024,512,2038
183,1017,0,1,6,0,0,0,0,1024,512,2038
184,1017,0,1,6,0,0,0,0,1024,512,2038
185,1017,0,1,6,0,0,0,0,1024,512,2038
186,1017,0,1,6,0,0,0,0,1024,512,2038
187,1017,0,1,6,0,0,0,0,1024,512,2038
188,1017,0,1,6,0,0,0,0,1024,512,2038
189,1017,0,1,6,0,0,0,0,1024,512,2038
190,1017,0,1,6,0,0,0,0,1024,512,2038
191,1017,0,1,6,0,0,0,0,1024,512,2038
192,1017,0,1,6,0,0,0,0,1024,512,2038
193,1017,0,1,6,0,0,0,0,1024,512,2038
194,1017,0,1,6,0,0,0,0,1024,512,2038
195,1017,0,0,7,0,0,0,0,1024,512,2038
196,1017,0,0,7,0,0,0,0,1024,512,2038
197,1017,0,0,7,0,0,0,0,1024,512,2038
198,1017,0,0,7,0,0,0,0,1024,512,2038
199,1017,0,0,7,0,0,0,0,1024,512,2038
200,1017,0,0,7,0,0,0,0,1024,512,2038
201,1017,0,0,7,0,0,0,0,1024,512,2038
202,1016,0,0,8,0,0,0,0,1024,512,2037
203,1016,0,0,8,0,0,0,0,1024,512,2037
204,1016,0,0,8,0,0,0,0,1024,512,2037
205,1016,0,0,8,0,0,0,0,1024,512,2037
206,1016,0,0,8,0,0,0,0,1024,512,2037
207,1016,0,0,8,0,0,0,0,1024,512,2037
208,1016,0,0,8,0,0,0,0,1024,512,2037
209,1016,0,0,8,0,0,0,0,1024,512,2037
210,1015,0,1,8,0,0,0,0,1024,512,2036
211,1015,0,1,8,0,0,0,0,1024,512,2036
212,1015,0,1,8,0,0,0,0,1024,512,2036
213,1015,0,1,8,0,0,0,0,1024,512,2036
214,1015,0,1,8,0,0,0,0,1024,512,2036
215,1015,0,0,9,0,0,0,0,1024,512,2036
216,1015,0,0,9,0,0,0,0,1024,512,2036
217,1015,0,0,9,0,0,0,0,1024,512,2036
218,1015,0,0,9,0,0,0,0,1024,512,2036
219,1015,0,0,9,0,0,0,0,1024,512,2036
220,1015,0,0,9,0,0,0,0,1024,512,2036
221,1015,0,0,9,0,0,0,0,1024,512,2036
222,1015,0,0,9,0,0,0,0,1024,512,2036
223,1015,0,0,9,0,0,0,0,1024,512,2036
224,1015,0,0,9,0,0,0,0,1024,512,2036
225,1015,0,0,9,0,0,0,0,1024,512,2036
226,1015,0,0,9,0,0,0,0,1024,512,2036
227,1015,0,0,9,0,0,0,0,1024,512,2036
228,1015,0,0,9,0,0,0,0,1024,512,2036
229,1015,0,0,9,0,0,0,0,1024,512,2036
230,1015,0,0,9,0,0,0,0,1024,512,2036
231,1015,0,0,9,0,0,0,0,1024,512,2036
232,1015,0,0,9,0,0,0,0,1024,512,2036
233,1015,0,0,9,0,0,0,0,1024,512,2036
234,1015,0,0,9,0,0,0,0,1024,512,2036
235,1015,0,0,9,0,0,0,0,1024,512,2036
236,1015,0,0,9,0,0,0,0,1024,512,2036
237,1015,0,0,9,0,0,0,0,1024,512,2036
238,1015,0,0,9,0,0,0,0,1024,512,2036
239,1015,0,0,9,0,0,0,0,1024,512,2036
240,1015,0,0,9,0,0,0,0,1024,512,2036
241,1015,0,0,9,0,0,0,0,1024,512,2036
242,1015,0,0,9,0,0,0,0,1024,512,2036
243,1015,0,0,9,0,0,0,0,1024,512,2036
244,1015,0,0,9,0,0,0,0,1024,512,2036
245,1015,0,0,9,0,0,0,0,1024,512,2036
246,1015,0,0,9,0,0,0,0,1024,512,2036
247,1015,0,0,9,0,0,0,0,1024,512,2036
248,1015,0,0,9,0,0,0,0,1024,512,2036
249,1015,0,0,9,0,0,0,0,1024,512,2036
250,1015,0,0,9,0,0,0,0,1024,512,2036
251,1015,0,0,9,0,0,0,0,1024,512,2036
252,1015,0,0,9,0,0,0,0,1024,512,2036
253,1015,0,0,9,0,0,0,0,1024,512,2036
254,1015,0,0,9,0,0,0,0,1024,512,2036
255,1015,0,0,9,0,0,0,0,1024,511,2036
256,1015,0,0,9,0,0,0,0,1024,511,2036
257,1015,0,0,9,0,0,0,0,1024,511,2036
258,1015,0,0,9,0,0,0,0,1024,511,2035
259,1015,0,0,9,0,0,0,0,1024,511,2035
260,1015,0,0,9,0,0,0,0,1024,511,2035
261,1015,0,0,9,0,0,0,0,1024,511,2035
262,1015,0,0,9,0,0,0,0,1024,511,2034
263,1015,0,0,9,0,0,0,0,1024,511,2034
264,1015,0,0,9,0,0,0,0,1024,511,2034
265,1014,0,0,10,0,0,0,0,1024,511,2032
266,1014,0,0,10,0,0,0,0,1024,511,2032
267,1014,0,0,10,0,0,0,0,1024,511,2032
268,1014,0,0,10,0,0,0,0,1024,511,2032
269,1014,0,0,10,0,0,0,0,1024,511,2032
270,1014,0,0,10,0,0,0,0,1024,511,2032
271,1014,0,0,10,0,0,0,0,1024,511,2032
272,1014,0,0,10,0,0,0,0,1024,510,2032
273,1014,0,0,10,0,0,0,0,1024,510,2032
274,1014,0,0,10,0,0,0,0,1024,510,2032
275,1014,0,0,10,0,0,0,0,1024,510,2032
276,1014,0,0,10,0,0,0,0,1024,510,2032
277,1014,0,0,10,0,0,0,0,1024,510,2032
278,1014,0,0,10,0,0,0,0,1024,510,2031
279,1014,0,0,10,0,0,0,0,1024,510,2031
280,1014,0,0,10,0,0,0,0,1024,510,2031
281,1014,0,0,10,0,0,0,0,1024,509,2031
282,1014,0,0,10,0,0,0,0,1024,509,2031
283,1014,0,0,10,0,0,0,0,1024,509,2031
284,1014,0,0,10,0,0,0,0,1024,509,2031
285,1014,0,0,10,0,0,0,0,1024,509,2031
286,1014,0,0,10,0,0,0,0,1024,509,2031
287,1014,0,0,10,0,0,0,0,1024,509,2031
288,1013,0,1,10,0,0,0,0,1024,509,2029
289,1013,0,1,10,0,0,0,0,1024,509,2029
290,1013,0,1,10,0,0,0,0,1024,509,2029
291,1013,0,1,10,0,0,0,0,1024,509,2029
292,1013,0,1,10,0,0,0,0,1024,509,2029
293,1013,0,1,10,0,0,0,0,1024,509,2028
294,1013,0,1,10,0,0,0,0,1024,509,2028
295,1013,0,1,10,0,0,0,0,1024,509,2028
296,1013,0,1,10,0,0,0,0,1024,509,2028
297,1013,0,1,10,0,0,0,0,1024,509,2028
298,1013,0,1,10,0,0,0,0,1024,509,2028
299,1013,0,1,10,0,0,0,0,1024,509,2028
300,1013,0,0,11,0,0,0,0,1024,509,2027
301,1012,0,1,11,0,0,0,0,1024,509,2026
302,1012,0,1,11,0,0,0,0,1024,509,2026
303,1012,0,1,11,0,0,0,0,1024,509,2026
304,1012,0,1,11,0,0,0,0,1024,509,2026
305,1012,0,1,11,0,0,0,0,1024,509,2026
306,1012,0,0,12,0,0,0,0,1024,509,2026
307,1012,0,0,12,0,0,0,0,1024,509,2026
308,1012,0,0,12,0,0,0,0,1024,509,2026
309,1012,0,0,12,0,0,0,0,1024,509,2025
310,1012,0,0,12,0,0,0,0,1024,509,2025
311,1012,0,0,12,0,0,0,0,1024,509,2025
312,1012,0,0,12,0,0,0,0,1024,509,2025
313,1012,0,0,12,0,0,0,0,1024,509,2025
314,1012,0,0,12,0,0,0,0,1024,509,2025
315,1012,0,0,12,0,0,0,0,1024,509,2025
316,1012,0,0,12,0,0,0,0,1024,509,2025
317,1012,0,0,12,0,0,0,0,1024,509,2025
318,1012,0,0,12,0,0,0,0,1024,509,2025
319,1012,0,0,12,0,0,0,0,1024,509,2025
320,1012,0,0,12,0,0,0,0,1024,509,2025
321,1012,0,0,12,0,0,0,0,1024,509,2025
322,1012,0,0,12,0,0,0,0,1024,509,2025
323,1012,0,0,12,0,0,0,0,1024,509,2025
324,1012,0,0,12,0,0,0,0,1024,509,2025
325,1012,0,0,12,0,0,0,0,1024,509,2025
326,1012,0,0,12,0,0,0,0,1024,509,2025
327,1012,0,0,12,0,0,0,0,1024,509,2025
328,1012,0,0,12,0,0,0,0,1024,509,2025
329,1012,0,0,12,0,0,0,0,1024,509,2025
330,1012,0,0,12,0,0,0,0,1024,509,2025
331,1012,0,0,12,0,0,0,0,1024,509,2025
332,1012,0,0,12,0,0,0,0,1024,509,2025
333,1012,0,0,12,0,0,0,0,1024,509,2025
334,1012,0,0,12,0,0,0,0,1024,509,2025
335,1012,0,0,12,0,0,0,0,1024,509,2025
336,1012,0,0,12,0,0,0,0,1024,509,2025
337,1012,0,0,12,0,0,0,0,1024,509,2025
338,1012,0,0,12,0,0,0,0,1024,509,2025
339,1012,0,0,12,0,0,0,0,1024,509,2025
340,1012,0,0,12,0,0,0,0,1024,509,2025
341,1012,0,0,12,0,0,0,0,1024,509,2025
342,1012,0,0,12,0,0,0,0,1024,509,2025
343,1012,0,0,12,0,0,0,0,1024,509,2025
344,1012,0,0,12,0,0,0,0,1024,509,2025
345,1012,0,0,12,0,0,0,0,1024,509,2025
346,1012,0,0,12,0,0,0,0,1024,509,2025
347,1012,0,0,12,0,0,0,0,1024,509,2025
348,1012,0,0,12,0,0,0,0,1024,509,2025
349,1011,0,1,12,0,0,0,0,1024,509,2024
350,1011,0,1,12,0,0,0,0,1024,509,2024
351,1011,0,1,12,0,0,0,0,1024,509,2024
352,1011,0,1,12,0,0,0,0,1024,509,2024
353,1011,0,1,12,0,0,0,0,1024,509,2024
354,1011,0,1,12,0,0,0,0,1024,509,2024
355,1011,0,1,12,0,0,0,0,1024,509,2023
356,1011,0,1,12,0,0,0,0,1024,509,2023
357,1011,0,1,12,0,0,0,0,1024,509,2023
358,1011,0,1,12,0,0,0,0,1024,509,2023
359,1010,1,1,12,0,0,0,0,1024,508,2023
360,1010,1,0,13,0,0,0,0,1024,508,2023
361,1010,1,0,13,0,0,0,0,1024,508,2023
362,1010,1,0,13,0,0,0,0,1024,508,2023
363,1010,1,0,13,0,0,0,0,1024,508,2023
364,1010,1,0,13,0,0,0,0,1024,508,2023
365,1010,1,0,13,0,0,0,0,1024,507,2023
366,1010,1,0,13,0,0,0,0,1024,507,2023
367,1010,1,0,13,0,0,0,0,1024,507,2023
368,1010,1,0,13,0,0,0,0,1024,507,2023
369,1010,1,0,13,0,0,0,0,1024,507,2022
370,1010,1,0,13,0,0,0,0,1024,507,2022
371,1010,1,0,13,0,0,0,0,1024,507,2022
